case_id,source_file,query,intent,start,end,period,interval,ticker,datetime,Open,High,Low,Close,Adj Close,Volume
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-09 00:00:00,153.1300048828125,154.08999633789062,150.61000061035156,152.38999938964844,152.38999938964844,33018000
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-10 00:00:00,154.2899932861328,156.3699951171875,151.30999755859375,151.9199981689453,151.9199981689453,37652800
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-13 00:00:00,151.27999877929688,153.3300018310547,150.39999389648438,150.55999755859375,150.55999755859375,27859200
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-14 00:00:00,150.42999267578125,153.49000549316406,148.77999877929688,153.16000366210938,153.16000366210938,31938300
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-15 00:00:00,155.58999633789062,159.69000244140625,154.6999969482422,159.6699981689453,159.6699981689453,43195900
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-16 00:00:00,160.9199981689453,168.05999755859375,159.89999389648438,162.6199951171875,162.6199951171875,76726700
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-17 00:00:00,168.42999267578125,169.72000122070312,162.32000732421875,164.47000122070312,164.47000122070312,65944400
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-20 00:00:00,165.5500030517578,168.49000549316406,164.47000122070312,166.3300018310547,166.3300018310547,45618000
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-21 00:00:00,164.0,165.8300018310547,163.10000610351562,164.66000366210938,164.66000366210938,30005500
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-22 00:00:00,167.41000366210938,169.80999755859375,163.86000061035156,165.52000427246094,165.52000427246094,47426700
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-23 00:00:00,170.17999267578125,173.13999938964844,158.27000427246094,160.42999267578125,160.42999267578125,91888800
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-24 00:00:00,161.41000366210938,167.66000366210938,160.25,166.36000061035156,166.36000061035156,54868600
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-28 00:00:00,169.4199981689453,174.5500030517578,164.9600067138672,171.61000061035156,171.61000061035156,66495400
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-29 00:00:00,167.4600067138672,168.47999572753906,162.91000366210938,165.13999938964844,165.13999938964844,56537500
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-30 00:00:00,167.89999389648438,168.75,163.8000030517578,166.75,166.75,46367000
